customer_id,first_name,last_name,email,city,state,country,join_date,is_loyal_customer
3002,Jeffrey,Schmidt,jeffrey_schmidt@chase.com,Thompsonland,Kentucky,Isle of Man,2021-05-18,False
3003,Tiffany,Montes,tiffany70@gmail.com,East Dakotaland,Oregon,Bermuda,2021-09-16,True
3004,Paul,Parker,paul_parker@kennedy-sanders.com,Port Edwardport,Illinois,Mayotte,2021-11-16,True
3005,Kyle,Medina,kmedina@example.org,Andersonfort,Texas,Bangladesh,2020-11-04,False
3006,James,Dunn,james_dunn@garrett-beasley.info,North Jessica,North Carolina,Pakistan,2024-02-22,False
3007,Spencer,Wolfe,spencer_wolfe@richardson.com,Lake Renee,Maryland,Kiribati,2025-02-03,True
3008,Andrew,Walters,andrew_walters@howard.com,Andreaton,Oklahoma,Austria,2023-10-28,False
3009,Maria,Stark,maria32@yahoo.com,Allisonbury,Virginia,Bangladesh,2024-11-09,True
3010,Ronald,Henson,ronald.henson@hotmail.com,New Michaelbury,Maine,Bangladesh,2025-01-29,False
3011,Nicole,Thompson,nicole50@yahoo.com,Jimmymouth,California,Sri Lanka,2021-10-26,True
3012,Morgan,Richardson,morgan72@gmail.com,South Emmatown,Tennessee,Norway,2024-04-16,False
3013,Mitchell,Brown,mitchell77@hotmail.com,Grossshire,Iowa,Palau,2022-02-05,False
3014,Jonathan,Beltran,jonathan_beltran@gray.info,South Heather,Michigan,Belgium,2020-10-30,False
3015,Matthew,Long,matthew.long@yahoo.com,West Feliciaview,Minnesota,Austria,2022-01-21,False
3016,Lisa,Moore,lisa.moore@hotmail.com,Murphyberg,Maryland,Guam,2023-04-19,False
3017,Ashley,Atkinson,ashley.atkinson@hotmail.com,Brownchester,New Hampshire,Cyprus,2021-05-09,False
3018,Mary,Brown,mbrown@example.net,New Monicabury,Texas,Saudi Arabia,2023-03-19,False
3019,Michelle,Acosta,macosta@example.net,Holtmouth,Delaware,Austria,2022-07-30,False
3020,Eric,Woodward,ewoodward@example.net,Nelsonbury,Utah,Cocos (Keeling) Islands,2021-08-11,False
3021,Amanda,Owens,amanda_owens@thompson-parks.com,Mackmouth,Massachusetts,British Indian Ocean Territory (Chagos Archipelago),2025-01-05,False
3022,Julia,Rice,jrice@example.org,New Danielshire,South Carolina,Martinique,2024-09-29,False
3023,Tonya,Johns,tonya_johns@williams.biz,Pettymouth,Vermont,Uruguay,2022-07-04,True
3024,Kayla,Sharp,kayla_sharp@thompson.info,Teresabury,Washington,Trinidad and Tobago,2025-01-25,True
3025,Jay,Bell,jay39@gmail.com,Camachoshire,Alaska,Ghana,2021-08-21,True
3026,Anthony,Krause,anthony27@yahoo.com,Gonzalezmouth,Oklahoma,British Virgin Islands,2023-09-16,False
3027,Barbara,Stark,barbara.stark@hotmail.com,North Brandon,Ohio,Guatemala,2024-11-16,False
3028,Matthew,Willis,mwillis@example.org,South Jill,Massachusetts,Nicaragua,2024-09-30,True
3029,Sara,Shepherd,sshepherd@example.org,East Sheila,South Carolina,Turks and Caicos Islands,2024-10-18,False
3030,Elizabeth,Huynh,elizabeth_huynh@vasquez.org,Bryanfurt,Indiana,South Georgia and the South Sandwich Islands,2023-08-06,False
3031,David,Gonzalez,david78@yahoo.com,Smithshire,Alaska,Bosnia and Herzegovina,2020-11-04,True
3032,Taylor,Oneal,toneal@example.com,Courtneychester,Louisiana,Lebanon,2020-09-01,True
3033,Nicole,Greene,nicole60@gmail.com,Douglasport,Wisconsin,Maldives,2022-02-04,True
3034,Christine,Lopez,christine_lopez@flores.com,South Jason,Arizona,Austria,2021-07-16,True
3035,Alicia,Nguyen,alicia_nguyen@mendoza-jackson.com,South Charlesstad,Illinois,Hong Kong,2021-08-26,False
3036,Danielle,Mcintosh,danielle.mcintosh@yahoo.com,Ellenville,Washington,Madagascar,2023-02-26,False
3037,Joseph,Edwards,joseph39@hotmail.com,New David,West Virginia,Saint Pierre and Miquelon,2022-10-08,False
3038,Cheryl,Davis,cheryl.davis@yahoo.com,Port Kelly,North Dakota,Oman,2023-05-04,False
3039,William,Nicholson,william_nicholson@kennedy-skinner.com,South Iantown,Alabama,Lao People's Democratic Republic,2023-03-22,False
3040,Patty,Hess,phess@example.com,Millerfort,Oklahoma,Antarctica (the territory South of 60 deg S),2020-08-26,True
3041,Peter,Reynolds,peter_reynolds@washington.com,Matthewfurt,Mississippi,Martinique,2024-05-05,False
3042,James,Stephens,james95@hotmail.com,Rodriguezborough,South Carolina,Bahrain,2021-02-26,True
3043,Walter,Montgomery,walter45@hotmail.com,New Melindamouth,Alabama,French Polynesia,2023-06-30,True
3044,Anthony,Johnson,anthony.johnson@hotmail.com,North Michellefort,Indiana,Uruguay,2023-08-07,True
3045,Stacey,Baldwin,stacey.baldwin@yahoo.com,Perezview,New Mexico,United Kingdom,2022-02-20,True
3046,Erik,Schaefer,erik66@gmail.com,Ramirezfort,New Jersey,Thailand,2022-08-30,True
3047,Matthew,Mendoza,mmendoza@example.org,Benjaminshire,Utah,South Georgia and the South Sandwich Islands,2024-06-05,True
3048,Tracy,Robertson,trobertson@example.net,Port Robert,Illinois,Tonga,2024-07-19,True
3049,Vanessa,Bridges,vanessa.bridges@gmail.com,Emilyland,Michigan,Puerto Rico,2021-07-22,True
3050,Nancy,Mcconnell,nancy65@gmail.com,East Laura,Arizona,Mali,2022-02-14,False
3051,Scott,Brown,scott16@hotmail.com,North Elizabethfurt,Indiana,Ecuador,2023-03-23,True
3052,Michael,Waters,michael_waters@martin.com,Kathleenmouth,Missouri,United Arab Emirates,2021-08-21,False
3053,Scott,Robinson,scott_robinson@summers.info,West Julie,Alaska,United Arab Emirates,2022-07-08,True
3054,Larry,Brewer,lbrewer@example.net,Jacobstad,Virginia,Mauritius,2023-07-25,False
3055,Julie,Evans,julie_evans@daniels.org,Josetown,Connecticut,Guatemala,2021-06-24,False
3056,Shannon,Costa,shannon.costa@gmail.com,Pageport,New Hampshire,Barbados,2021-10-08,True
3057,Michael,Riley,michael_riley@brown.com,South Johnhaven,Alabama,British Indian Ocean Territory (Chagos Archipelago),2022-09-01,False
3058,Jeffrey,Olsen,jeffrey.olsen@hotmail.com,South Scottchester,Georgia,Brazil,2023-12-04,True
3059,Patrick,Long,patrick43@hotmail.com,New Mikeburgh,South Dakota,United States Virgin Islands,2022-11-10,False
3060,Michael,Graham,michael55@gmail.com,Brentburgh,Oklahoma,Maldives,2024-05-27,True
3061,Jennifer,Fuller,jfuller@example.org,Mitchellfort,North Dakota,Philippines,2022-01-05,True
3062,Marilyn,Gregory,marilyn.gregory@hotmail.com,Sharpburgh,Nebraska,Lesotho,2023-03-13,True
3063,Krista,Estrada,krista_estrada@morse.com,East Eric,Arkansas,Hong Kong,2024-07-28,True
3064,Adam,Carrillo,adam_carrillo@banks-arnold.com,Gonzalezland,Oklahoma,Western Sahara,2021-02-26,True
3065,Ellen,Davis,ellen74@gmail.com,Lake Derrickfort,Tennessee,Norfolk Island,2020-12-31,True
3066,Evan,Delacruz,evan17@gmail.com,Port Richard,New Hampshire,Nauru,2021-12-12,True
3067,Jessica,Fletcher,jessica15@gmail.com,Lake Curtisborough,Louisiana,Bosnia and Herzegovina,2023-10-18,False
3068,Robert,Villegas,robert_villegas@ponce.com,Andrewland,California,Botswana,2022-07-02,False
3069,William,Lam,william_lam@guzman.biz,South Ryanhaven,Illinois,Belize,2023-12-03,True
3070,Charles,Peterson,charles59@hotmail.com,Donaldberg,Arkansas,Togo,2024-11-01,False
3071,Andrew,Hobbs,andrew_hobbs@hess.info,Ballardtown,Louisiana,Belize,2021-03-24,True
3072,Jackie,Nolan,jnolan@example.net,Port Lindsey,Minnesota,Western Sahara,2020-08-27,True
3073,Matthew,Gonzalez,matthew80@yahoo.com,East Stephanie,Oklahoma,Barbados,2023-11-21,True
3074,Andrea,Hays,ahays@example.com,Angelamouth,Illinois,Vanuatu,2022-12-30,True
3075,Ricky,Watson,ricky.watson@hotmail.com,Jenniferchester,Florida,Armenia,2023-10-22,False
3076,Manuel,Fry,manuel.fry@yahoo.com,Lake Isaac,Alaska,Haiti,2023-08-06,False
3077,Cristina,Terrell,cristina.terrell@gmail.com,Danieltown,Wisconsin,Christmas Island,2024-07-23,True
3078,Carolyn,Espinoza,cespinoza@example.com,New Christinaton,Idaho,Namibia,2024-06-12,False
3079,Kimberly,Zhang,kimberly_zhang@jimenez.net,Tracybury,Kansas,Dominica,2021-05-24,False
3080,Heather,French,heather_french@johnson.com,Brandonfurt,Texas,Tajikistan,2021-12-11,False
3081,Bradley,Stevens,bradley46@gmail.com,Joshuaville,Alabama,Korea,2021-07-03,False
3082,Denise,Brown,denise53@gmail.com,Lake Veronica,New Hampshire,Thailand,2022-08-29,False
3083,Kristen,Ross,kristen_ross@thomas.com,Rebeccamouth,North Carolina,Kiribati,2022-01-24,False
3084,Colleen,Campbell,colleen.campbell@yahoo.com,Lake Joshua,New Hampshire,Argentina,2024-03-02,False
3085,Amber,Cooper,amber.cooper@hotmail.com,Stoneborough,Michigan,Argentina,2024-07-21,False
3086,Justin,Holland,justin_holland@walker.com,Davisberg,Alaska,Germany,2023-12-16,True
3087,Debra,Miller,debra79@gmail.com,East Steven,Minnesota,Northern Mariana Islands,2024-11-08,False
3088,Billy,Williams,bwilliams@example.org,Osbornhaven,South Dakota,Cayman Islands,2020-08-25,False
3089,Tara,Huff,tara_huff@sanders.info,Wallacefort,Wyoming,Turkey,2024-03-15,False
3090,John,Miller,jmiller@example.net,North Jacqueline,Washington,Netherlands,2022-01-01,False
3091,Allen,Anderson,allen_anderson@short.com,Webbville,Ohio,Kazakhstan,2022-02-11,False
3092,Tyler,Ayala,tayala@example.net,North Craigstad,California,Trinidad and Tobago,2023-03-05,True
3093,Eddie,Drake,eddie.drake@hotmail.com,Seanmouth,Connecticut,Korea,2022-09-21,True
3094,Alexandra,Green,alexandra_green@proctor-meyer.com,Cortezton,Maine,Rwanda,2024-04-28,True
3095,Christopher,Turner,christopher11@gmail.com,Markstad,California,Sierra Leone,2023-12-13,True
3096,Jennifer,Haynes,jennifer.haynes@yahoo.com,Melissamouth,Kentucky,Belgium,2022-02-05,False
3097,John,Rodriguez,jrodriguez@example.org,Millston,South Carolina,Christmas Island,2024-08-02,False
3098,William,Francis,wfrancis@example.com,Kaiserburgh,Vermont,Mexico,2023-10-14,False
3099,Jeremy,White,jeremy.white@gmail.com,East Deanna,Indiana,Cote d'Ivoire,2021-03-23,False
3100,Nina,Adams,nina_adams@williams-hebert.com,Baileyville,Mississippi,Egypt,2023-03-06,True
3101,Michael,Gomez,michael_gomez@ward.com,Pughberg,Wyoming,Mauritius,2023-06-20,True
3102,Lawrence,Moore,lawrence_moore@owen-fowler.info,New Pamela,Missouri,Serbia,2023-03-22,True
3103,Traci,Adams,traci29@hotmail.com,South Tina,Washington,Antarctica (the territory South of 60 deg S),2022-06-28,True
3104,Allison,Escobar,allison_escobar@elliott.com,Murphyberg,Alaska,Kiribati,2023-10-02,True
3105,Kevin,Watson,kevin_watson@weiss-reed.com,Nelsonview,Pennsylvania,Serbia,2024-05-20,False
3106,Emily,Owens,emily87@gmail.com,Port Jennaside,Wisconsin,Peru,2021-03-09,False
3107,Autumn,Castro,acastro@example.com,Debbieshire,Minnesota,Malaysia,2022-08-02,False
3108,Angela,Morris,angela_morris@faulkner.org,Kathleenfort,Texas,French Guiana,2023-09-20,False
3109,Charles,Foster,charles61@gmail.com,Quinnborough,Indiana,Trinidad and Tobago,2022-10-29,False
3110,Maureen,Norton,mnorton@example.net,Sharonborough,Montana,Swaziland,2024-03-06,False
3111,Theresa,Matthews,theresa41@yahoo.com,Mooreside,Vermont,Kiribati,2021-07-27,False
3112,Matthew,Gibson,matthew96@gmail.com,Brownview,California,Grenada,2024-09-29,False
3113,Nancy,Smith,nancy.smith@hotmail.com,Rodriguezview,Pennsylvania,Argentina,2024-08-15,False
3114,Katherine,Torres,katherine.torres@yahoo.com,Robertschester,Idaho,Cocos (Keeling) Islands,2021-08-20,True
3115,Jodi,Washington,jodi_washington@ramirez.net,New Christopherview,Oregon,Portugal,2021-08-18,True
3116,Eric,Jackson,ejackson@example.org,Nicholasview,Florida,Germany,2022-06-09,False
3117,Albert,Reyes,albert.reyes@yahoo.com,Dyerchester,Colorado,Djibouti,2021-05-13,False
3118,Clayton,Castro,clayton76@gmail.com,Lawrenceview,New Hampshire,Tonga,2020-09-19,True
3119,Joshua,Burns,jburns@example.net,Summerton,Wyoming,Kuwait,2023-06-23,False
3120,Peter,Fernandez,peter_fernandez@combs.com,Jamesview,Illinois,Algeria,2025-01-05,False
3121,Kristin,Ward,kristin.ward@yahoo.com,Jonesfurt,Louisiana,Estonia,2021-12-09,True
3122,Monica,Booker,monica.booker@gmail.com,Joemouth,Louisiana,Pakistan,2022-04-11,True
3123,Charles,Gardner,charles.gardner@yahoo.com,North Daniellestad,New Mexico,Japan,2023-06-05,False
3124,Taylor,Bowman,taylor.bowman@hotmail.com,Mistymouth,Nevada,Comoros,2022-10-08,True
3125,Kevin,Harrison,kevin65@hotmail.com,Nathanburgh,Florida,Fiji,2022-02-11,False
3126,Chelsea,Johnson,cjohnson@example.org,South Kellie,Connecticut,Northern Mariana Islands,2024-01-28,True
3127,Katherine,Smith,katherine_smith@norris.net,Mcleanborough,Pennsylvania,Tonga,2024-03-17,True
3128,Lauren,Mueller,lauren25@hotmail.com,New Scott,Arkansas,Barbados,2025-01-30,True
3129,Shawn,Hill,shawn.hill@gmail.com,Henrystad,Missouri,Bangladesh,2022-05-01,False
3130,Katie,Fernandez,katie10@hotmail.com,Port Katie,Mississippi,Madagascar,2021-02-25,True
3131,Raymond,Johnson,raymond83@hotmail.com,Thompsonland,Michigan,French Southern Territories,2025-02-09,True
3132,Bruce,Johnson,bruce79@gmail.com,West Jennifertown,Idaho,Norway,2023-06-02,False
3133,Erin,Peterson,erin25@gmail.com,Markfort,Illinois,Gibraltar,2022-02-20,True
3134,Kimberly,Hart,kimberly.hart@gmail.com,Robinsonton,Wyoming,Liechtenstein,2023-08-05,False
3135,Hector,Schultz,hschultz@example.org,Parkerberg,Maryland,Yemen,2020-11-14,False
3136,Tony,Miller,tony20@gmail.com,Dorseymouth,Minnesota,Ghana,2022-01-25,True
3137,Linda,Gaines,linda.gaines@yahoo.com,North Jeffrey,Pennsylvania,Croatia,2024-06-20,True
3138,Dana,Wallace,dwallace@example.com,Port Craigport,Utah,Namibia,2024-07-19,False
3139,Stacey,Hampton,shampton@example.com,Port Virginia,Kentucky,Belarus,2025-02-10,False
3140,Dennis,Dougherty,dennis50@yahoo.com,East Tinaport,Alaska,Japan,2021-04-13,True
3141,Glen,Patel,glen94@gmail.com,Davidstad,Connecticut,Dominican Republic,2022-05-12,True
3142,Jamie,Patel,jamie17@yahoo.com,North Edwardberg,Colorado,Falkland Islands (Malvinas),2020-09-05,False
3143,Chase,Johnson,chase_johnson@macdonald.com,Kristinborough,Wyoming,Indonesia,2021-10-16,True
3144,Robin,Gordon,rgordon@example.org,Danielleburgh,Pennsylvania,Maldives,2023-07-04,False
3145,Joseph,Ryan,joseph.ryan@yahoo.com,North Johnside,West Virginia,Paraguay,2021-05-30,False
3146,Charles,Smith,charles_smith@robinson.com,Traceychester,Tennessee,Azerbaijan,2023-04-25,False
3147,Krystal,Woods,krystal.woods@gmail.com,Karenburgh,Pennsylvania,Cape Verde,2022-04-08,True
3148,John,Garcia,john.garcia@hotmail.com,Coxfort,Kansas,Iceland,2024-09-19,True
3149,Walter,Fisher,wfisher@example.net,East Benjaminmouth,South Dakota,Seychelles,2022-06-02,False
3150,Scott,Jones,scott.jones@hotmail.com,East Barbaratown,Maryland,Kazakhstan,2023-06-19,False
3151,Greg,Morse,greg_morse@skinner.com,Kellyland,North Carolina,Kyrgyz Republic,2023-04-20,False
3152,Robert,Campos,robert_campos@cain-suarez.com,Cuevasstad,Connecticut,Peru,2021-05-19,False
3153,Eric,Ortiz,eric.ortiz@hotmail.com,Maynardview,Idaho,Thailand,2022-04-16,False
3154,Andre,Leonard,andre88@hotmail.com,Sierraport,Illinois,Singapore,2024-04-24,True
3155,Brendan,Johnson,brendan21@hotmail.com,South Michaelview,North Carolina,Pakistan,2022-10-06,False
3156,Amy,Mcdonald,amy.mcdonald@gmail.com,North Deborah,Hawaii,Aruba,2024-10-15,True
3157,Willie,Richardson,willie36@hotmail.com,Troyfort,Indiana,Mayotte,2024-08-06,False
3158,Brian,Barr,brian79@gmail.com,North Curtisburgh,Montana,North Macedonia,2024-11-12,True
3159,Kelsey,Price,kelsey98@hotmail.com,Christopherstad,Washington,Korea,2024-01-14,False
3160,James,Moore,jmoore@example.org,Hamptonmouth,Wyoming,Bangladesh,2024-04-26,False
3161,Melinda,Russell,melinda.russell@hotmail.com,Martinville,Ohio,Benin,2020-09-29,False
3162,Robert,Lowe,robert_lowe@kirk.info,Michaelland,Montana,Greenland,2024-03-24,True
3163,Tanner,Garner,tanner.garner@hotmail.com,North Keithburgh,Kansas,Korea,2024-07-20,False
3164,Laura,Rogers,lrogers@example.org,West Cynthia,California,Portugal,2024-11-16,False
3165,Justin,Rojas,justin_rojas@moore.info,South Candiceland,West Virginia,Taiwan,2022-09-23,True
3166,John,Murphy,john_murphy@richardson.org,Batestown,Washington,Andorra,2022-03-17,False
3167,Leroy,Phillips,lphillips@example.com,Kimberlystad,North Dakota,Saint Barthelemy,2023-09-22,True
3168,Kevin,Mcintyre,kmcintyre@example.org,New Rickyfort,Michigan,Lebanon,2021-04-04,True
3169,Marc,Gould,marc20@hotmail.com,South Brianton,New York,Puerto Rico,2020-08-26,False
3170,Alison,Moore,amoore@example.com,Port Elizabethfort,Connecticut,Kazakhstan,2023-11-01,False
3171,Brian,Smith,brian34@yahoo.com,Palmerbury,Kansas,Jordan,2022-03-27,False
3172,Melissa,Hunter,melissa22@hotmail.com,East Jose,Michigan,Djibouti,2022-08-13,True
3173,Victoria,Duncan,victoria.duncan@hotmail.com,New Daniel,Idaho,Pakistan,2022-02-07,False
3174,Claudia,Hernandez,claudia84@gmail.com,Port Randyfurt,Montana,Isle of Man,2024-12-20,False
3175,Roger,Stephens,rstephens@example.com,East Jeremyside,Maine,Swaziland,2022-08-26,False
3176,Selena,Braun,sbraun@example.net,Taratown,South Carolina,Austria,2022-05-31,True
3177,Ariel,Baker,ariel.baker@gmail.com,Port Peter,Tennessee,Guatemala,2024-01-31,False
3178,David,Shaw,david20@yahoo.com,Williamsmouth,Hawaii,Botswana,2023-06-09,False
3179,Melissa,Ross,melissa.ross@gmail.com,East Michael,Maine,Belarus,2023-12-08,False
3180,Michael,Garcia,michael.garcia@yahoo.com,Lake Ericview,Illinois,Albania,2022-01-08,False
3181,Tiffany,Stevens,tiffany.stevens@gmail.com,Smithberg,Pennsylvania,Maldives,2023-01-22,False
3182,Stephen,Torres,storres@example.com,North Amandamouth,Wisconsin,Turks and Caicos Islands,2023-12-05,True
3183,Amanda,Bowman,abowman@example.net,Alexandraborough,Oregon,Nepal,2024-04-23,False
3184,Nicholas,Mitchell,nmitchell@example.com,Davidshire,Connecticut,Hungary,2024-04-25,False
3185,Amy,Cruz,amy_cruz@randolph-weber.biz,Weissfort,South Carolina,Bosnia and Herzegovina,2022-11-03,True
3186,Ashley,Fields,afields@example.net,Lake Timothy,Arizona,Egypt,2025-02-13,True
3187,Paul,Ryan,paul92@hotmail.com,Rachelburgh,Alabama,New Zealand,2023-09-19,True
3188,Christopher,Anderson,canderson@example.net,Port Olivia,Louisiana,Oman,2022-11-02,False
3189,Rachel,Garcia,rachel30@gmail.com,North Anthonytown,Illinois,Kiribati,2020-10-30,True
3190,Allison,Farmer,afarmer@example.com,Romerofort,Virginia,Cambodia,2024-07-31,True
3191,Erika,Chandler,erika.chandler@gmail.com,Paigeland,North Carolina,Djibouti,2024-03-26,False
3192,Joshua,Brennan,jbrennan@example.net,Jamestown,Tennessee,American Samoa,2021-11-17,True
3193,Manuel,Ross,manuel_ross@hardin-moore.com,Josephstad,Delaware,Serbia,2022-10-12,False
3194,Aaron,Burns,aaron72@hotmail.com,Leslieland,Vermont,Gabon,2023-10-24,True
3195,Timothy,Webb,twebb@example.com,East Jeffrey,Wisconsin,Norfolk Island,2023-04-25,True
3196,James,Hodge,james_hodge@griffin-harrington.com,Thompsonstad,Illinois,Guatemala,2025-01-09,False
3197,Martin,Cunningham,mcunningham@example.net,Loriside,New Mexico,Cameroon,2025-01-30,True
3198,Diane,Cortez,diane72@hotmail.com,Hernandezton,New Mexico,United Arab Emirates,2022-01-07,False
3199,Jesus,Huff,jhuff@example.net,Lake Kimberly,Massachusetts,United Arab Emirates,2021-07-06,True
3200,Katherine,Murphy,katherine_murphy@fitzpatrick.net,Masonborough,New Jersey,Bulgaria,2024-05-25,True
3201,Megan,Marquez,megan.marquez@hotmail.com,Strongshire,Vermont,Uruguay,2023-12-26,False
3202,Paul,Alvarez,paul.alvarez@hotmail.com,South Kellyhaven,Arkansas,Indonesia,2021-12-12,True
3203,Joseph,Kelley,joseph91@yahoo.com,Gilbertview,Wyoming,Thailand,2023-08-08,False
3204,Emma,Cantrell,emma.cantrell@gmail.com,Potterfurt,North Carolina,Cayman Islands,2024-09-07,False
3205,Jamie,Valdez,jamie_valdez@compton.biz,Nathanielborough,Virginia,Bulgaria,2021-08-29,False
3206,Debbie,Barr,dbarr@example.org,Thompsonville,Georgia,Armenia,2023-05-11,False
3207,Angela,Payne,angela.payne@yahoo.com,Nathanville,Georgia,Mayotte,2020-10-01,True
3208,Melissa,Moses,melissa_moses@garcia-baker.com,North Lauramouth,New Hampshire,Malawi,2022-05-01,True
3209,Samuel,Smith,ssmith@example.org,North Debrafurt,Utah,Tunisia,2024-04-29,True
3210,Danny,Taylor,danny.taylor@yahoo.com,North Toddville,Louisiana,France,2024-02-21,True
3211,Michael,Taylor,michael61@hotmail.com,South Brenda,Tennessee,Albania,2024-10-15,False
3212,Donald,Turner,donald.turner@gmail.com,Mariaberg,North Carolina,French Guiana,2023-01-16,False
3213,Daniel,Barnes,daniel_barnes@williamson.com,East Meganhaven,Georgia,Canada,2024-03-13,True
3214,Donald,Bowen,donald_bowen@wade.org,Lake Hailey,Iowa,Iceland,2024-02-19,False
3215,Tiffany,Hill,tiffany_hill@crawford.com,East Aliciafurt,Alaska,Germany,2022-02-05,False
3216,Amanda,Alvarez,amanda_alvarez@gonzalez-brennan.com,New Erichaven,New Jersey,Gabon,2021-10-20,False
